epoch,loss,val_loss
4,0.920327284278,0.800713645209
5,0.848147696215,0.827520474381
6,0.886199727237,0.948687322096
7,0.912945149797,0.829687984712
8,0.864527371904,0.963705860147
9,0.876923559564,0.790864208423
10,0.856747989412,0.845138601207
11,0.858768768121,0.825032524559
12,0.843152075031,0.810691355292
13,0.952436487739,1.08442845038
14,0.852284731152,0.827476684653
15,0.827462164362,0.828810543095
16,0.837282024324,0.746111923402
17,0.813022200401,0.885559878218
18,0.818089085831,0.806065297455
19,0.849306148137,0.787119937599
20,0.86439328766,0.902580714554
21,0.797528997273,0.859474222048
22,0.801458323377,0.825269492941
23,0.796708388515,0.942851483275
24,0.795623214306,0.803880724338
25,0.796272334094,0.772528611739
26,0.835524949097,0.884087410542
0,0.682747401924,0.634060319411
1,0.635822880212,0.64084997199
2,0.624923495593,0.625684276086
3,0.603268548031,0.626518713772
4,0.613282812254,0.611544626568
5,0.616737218835,0.623418891102
6,0.629942196517,0.613986755183
7,0.582292518953,0.621541392913
8,0.588123992643,0.618988553318
9,0.588305698655,0.602103589872
10,0.579453732693,0.627133489749
11,0.572817152244,0.631509610819
12,0.593848421473,0.605792723118
13,0.577304831976,0.651794681308
14,0.562786484851,0.601936860369
15,0.565812067799,0.599418110257
16,0.568460931845,0.628572369387
17,0.568374884316,0.598163222501
18,0.571129135474,0.580606857024
19,0.560015430308,0.584193062892
20,0.545606539036,0.612030611673
21,0.566843838927,0.591573098931
22,0.558578138527,0.585755692163
23,0.539895954812,0.592186027711
24,0.563193791196,0.587379303
25,0.51814323709,0.575675500369
26,0.564313577088,0.581300286251
27,0.559252933329,0.572414504005
28,0.532180330255,0.585327923845
29,0.541764783978,0.576425162751
0,9.66736427697,5.92351604576
1,4.33867375996,3.48552137346
2,3.74947046568,3.06006378558
3,3.34432527734,2.52093386294
4,3.04457115805,2.31720024436
5,2.77187360233,2.02483164019
6,2.54336687109,1.75065605854
7,2.34440789409,1.54978130825
8,2.19528432344,1.37926512512
9,2.05153011228,1.24316374402
10,1.9476276651,1.28187020501
11,1.8519041884,1.20186611788
12,1.7923651573,1.23180424633
13,1.70889561335,1.15091449823
14,1.67892533608,1.36541748225
15,1.6216439625,1.07251501261
16,1.54726572791,1.04556463548
17,1.46711872174,1.08667373924
18,1.49259161389,1.11246049226
19,1.3640551483,1.11250761641
20,1.42368903772,1.05036980181
21,1.43971071385,1.00475695507
22,1.35582049987,0.97497196073
23,1.33912729059,0.896427944525
24,1.26830064183,0.897574517264
25,1.23519847634,1.15276671435
26,1.25644308212,0.945120812352
27,1.23983948633,0.974972272097
28,1.22715812905,0.981916407151
29,1.21146797105,0.984998395194
30,1.22066223865,0.947691631851
31,1.13601666199,0.885104322611
32,1.15439851091,0.908563032969
33,1.16186106884,0.923371356815
34,1.16165641064,1.2204453963
35,1.15259788211,0.934771946117
36,1.12451457443,0.890147323929
37,1.10792416151,0.808678211561
38,1.05780386274,0.794007297327
39,1.06489440445,0.866802184439
40,1.05371151657,0.904872168356
41,1.05930534706,0.868389262192
42,1.05695329591,0.871732868365
43,1.02942639448,0.854690552647
44,1.07019297098,0.843799792119
45,1.05618182297,0.785327553749
46,1.00224946504,0.827239994682
47,0.988289054781,0.848929463038
48,1.01247491629,0.821185806349
49,1.0165540484,0.833677226038
50,0.967413500178,0.809465175244
51,0.960212474476,0.892009195997
52,0.9770866073,0.822661680072
53,1.01029111993,0.837540493972
54,0.99236943142,0.829337450995
55,0.954005569614,0.832230921112
0,0.831933706471,0.740060784479
1,0.815104448864,0.776652864111
2,0.799619636866,0.755465556881
3,0.771588152522,0.725398713083
4,0.748340055924,0.720188097278
5,0.737691153483,0.706780593787
6,0.762821871766,0.721080678168
7,0.7539152115,0.737440900571
8,0.75938141975,0.726962276804
9,0.752988613417,0.751924400454
10,0.732332135641,0.743555651672
11,0.755379973364,0.716277419186
12,0.781419569227,0.736949886404
13,0.730030285804,0.717405389494
14,0.722232456997,0.727139461396
15,0.739914089233,0.709378498259
0,0.755709060493,0.71410026835
1,0.680703642346,0.71800620031
2,0.717857439187,0.721069033911
3,0.742475889659,0.721773110664
4,0.683146196056,0.722234136133
5,0.701219557717,0.723191189232
6,0.76215579284,0.718802107359
7,0.711513804467,0.718637178193
8,0.715308246777,0.717947209059
9,0.724370117941,0.720446238767
10,0.72526269918,0.72294857075
0,0.69229618617,0.717782422233
1,0.720551417341,0.717767122966
2,0.686901469946,0.713725507259
3,0.715192430843,0.715002687565
4,0.695920727332,0.713870316744
5,0.690983335161,0.713929892476
6,0.701078137108,0.712985614787
7,0.690311181431,0.714294578602
8,0.694201047277,0.71680954588
9,0.71889354324,0.715936281788
10,0.660058811913,0.713659583633
11,0.699444250146,0.711443826334
12,0.675273624351,0.70818011307
13,0.68534103376,0.706761500284
14,0.679250716644,0.706888730846
15,0.695004165314,0.709654040746
16,0.698009366002,0.709956859475
17,0.672783666056,0.708925439351
18,0.733380325859,0.712072038828
19,0.671232586799,0.709724601525
20,0.712063641726,0.71014561493
21,0.698685422847,0.710038082368
22,0.687048391637,0.708798395609
23,0.712719511636,0.708790751536
0,13.9989527963,11.6673837779
1,8.53983046858,8.20276312925
2,6.21073182296,5.94830871764
3,4.63583648763,4.31905347474
4,4.16150894862,3.84184683586
5,3.98289829964,3.50068281297
6,3.8125230201,3.58196221079
7,3.63838282945,3.17672847242
8,3.45360318755,3.11495781594
9,3.29888176761,2.8321196887
10,3.20530435265,2.7722095243
11,3.09738939278,2.63270894849
12,3.00826150477,2.52698946486
13,2.99426616066,2.4402754469
14,2.87476411467,2.30788659725
15,2.75389191619,2.14975525408
16,2.68293409124,2.24358930069
17,2.54309835091,2.3561180903
18,2.54308646227,2.18270348205
19,2.42715213006,2.04005920725
20,2.39453583503,1.93727936712
21,2.3386167985,2.4830972159
22,2.32444151846,1.91712192532
23,2.31466955986,1.81688251706
24,2.17854120427,1.88379339053
25,2.06076364766,1.69297424222
0,2.01217748957,1.58505043205
1,1.93532415938,1.83623802905
2,1.94121310368,1.54623730491
3,1.83958367601,1.39302733074
4,1.80296568293,1.37422675503
5,1.73083951839,1.5949240485
6,1.62259254544,1.67433622662
7,1.69812601895,1.34691348287
8,1.54321397888,1.41456283031
9,1.58284506193,1.67017727563
10,1.49330705195,1.32569407687
11,1.52857392273,1.46139897295
12,1.48328759393,1.24123259467
13,1.4818853847,1.19594740219
14,1.42796799213,1.25611991704
15,1.35979845946,1.17424984692
16,1.3642920876,1.24496298663
17,1.32640122537,1.16362843627
18,1.35174049653,1.44735515685
19,1.337225445,1.17260241995
20,1.28729180945,1.23588674166
21,1.22487696873,1.27041963006
22,1.22461720186,1.12588686035
23,1.2346835656,1.11269077882
24,1.21885680107,1.17223217455
25,1.2488786596,1.29992331453
26,1.20912945336,1.1499180072
27,1.17622474534,1.16435081618
28,1.15798762709,1.11042143861
29,1.15132305307,1.11285236579
30,1.15408489879,1.45764904687
31,1.17767220553,1.09422106889
32,1.16626287653,1.09626243715
33,1.17249321443,1.28504240837
34,1.16167894461,1.26496276401
35,1.09611574473,1.13668782046
36,1.1245086908,1.11516316488
37,1.15387180471,1.1601513316
38,1.12571854048,1.19697383472
39,1.10403412823,1.09305341714
40,1.09096520504,1.1962779955
41,1.12085132154,1.07394838252
42,1.0246519826,1.06750356827
43,1.1344182691,1.20718312426
44,1.01964875831,1.07607775318
45,1.06350461065,1.10893519476
46,1.03733207242,1.02133267023
47,1.01984698183,1.1611807768
48,1.01803199872,1.06640666115
49,1.0142359,1.08119876531
50,1.00327236082,1.02729024692
51,1.08694628955,1.06651388301
52,1.00010218749,1.14717790464
53,1.03113734526,1.21354582602
54,0.992975278991,1.02055354264
55,1.00041010921,1.24241474534
56,0.985289169351,1.18479904674
57,0.826455799077,0.95023510894
58,0.803712889451,0.935852935525
59,0.828341982784,0.947207470329
0,0.745474163199,0.971556151805
1,0.762685343633,0.940707613822
2,0.758257350134,0.926606998152
3,0.706153519672,0.901623586408
4,0.772974490305,0.939585072654
5,0.743841534019,0.919721810996
6,0.718576389315,0.927694546933
7,0.729686533621,0.939511825438
8,0.759440556188,0.908258122652
9,0.717794433924,0.91469990234
10,0.715247084665,0.922784307376
11,0.733085432469,0.93009612025
12,0.726486538321,0.93038327029
13,0.722745888882,0.924986198646
0,0.727175949742,0.906622795832
1,0.691406399516,0.90513791519
2,0.681087570642,0.914853390382
3,0.738932477418,0.916828702096
4,0.718073904611,0.917137184922
5,0.677611082085,0.910220880898
6,0.678515160867,0.910212118609
7,0.673368417139,0.915181120237
8,0.710834278796,0.917942059283
9,0.666042002886,0.908800721169
0,0.698272448569,0.916302747872
1,0.704770552408,0.913972125978
2,0.680165161114,0.903508865103
3,0.71087758628,0.907265565428
4,0.676463087808,0.912614551937
5,0.679969247704,0.915004965399
6,0.711938314145,0.932430621313
7,0.709907180652,0.916331445684
8,0.679482807858,0.912982613456
9,0.690744740376,0.90537541456
10,0.705500291577,0.911931897102
11,0.673807164272,0.914313084414
12,0.708918757631,0.918352334678
0,0.69154079773,0.91645315472
1,0.714918476037,0.912107050419
2,0.711890817224,0.910745572476
3,0.706404856373,0.910307664044
4,0.65118505653,0.908781485898
5,0.680506002765,0.910233221492
6,0.688661903938,0.91111691509
7,0.653225495122,0.910205408829
8,0.66306968391,0.906608755086
9,0.664088288743,0.908006232612
10,0.686220959478,0.906685072954
11,0.709817814238,0.908596316568
12,0.679181853613,0.908788508298
13,0.679706764734,0.907110377234
14,0.653834457822,0.908497261758
15,0.676647589997,0.908415124935
16,0.693390714036,0.906727204923
17,0.680244813201,0.905091960819
18,0.649091039723,0.906631957106
19,0.658285753641,0.909780202674
20,0.678168661539,0.90826890866
21,0.673574169273,0.909175344065
22,0.661439784972,0.910377216177
23,0.68820120401,0.910540000922
24,0.668641487617,0.906402493415
25,0.687536043863,0.908346327795
26,0.682801919008,0.910105552803
27,0.686266593817,0.911770894008
0,17.3077191299,13.0505587584
1,10.7028520487,9.74880834826
2,9.06736462803,8.41692845351
3,7.72182093381,7.45316347784
4,6.35799476032,6.23329580722
5,5.2173125176,5.06152632447
6,4.5573319929,4.31696569028
7,4.18413113605,3.86186711967
8,3.97684383587,3.52721752115
9,3.81115329757,3.32857079084
10,3.67508765648,3.28440656954
11,3.54172592756,2.9720190804
12,3.48274773024,2.85670194658
13,3.40570960037,2.78080918838
14,3.31091608319,2.77490980285
15,3.23600285114,2.65600145269
16,3.20760556803,2.61526050049
17,3.1301865507,2.5286655718
18,3.02015813644,2.46679085128
19,2.99574694195,2.37030494943
20,2.93580522789,2.32682254363
21,2.92541255325,2.23367555936
22,2.80669169288,2.21373183549
23,2.747068601,2.37849528611
24,2.68100812187,2.12548624739
25,2.67133026692,2.06835166451
26,2.56612921967,2.00863381632
27,2.54056278364,2.00904122988
28,2.53764387026,2.02745732969
29,2.44060478738,1.8268582529
30,2.39253431601,1.75735575812
31,2.31445329331,1.71378526396
32,2.28187381527,1.74960232592
33,2.31771734853,1.70322940301
34,2.28156502889,1.69182264886
35,2.20880399871,1.65369314645
36,2.1647584643,1.5553718927
37,2.17069756059,1.60167544796
38,2.1702389356,1.49567190482
39,2.10816677388,1.48472199554
40,2.06171067878,1.47155996812
41,2.02186180014,1.5491880811
42,1.96554005512,1.42864477391
43,1.98704794278,1.31413833381
44,1.93663254881,1.35502989681
45,1.91689977004,1.35069745171
46,1.90815617998,1.3647770314
47,1.89324391351,1.27441940746
48,1.85654811108,1.27588455937
49,1.80724185273,1.24711744883
50,1.82031800893,1.27016796628
51,1.76327425914,1.33026382307
52,1.77103199431,1.22317333449
53,1.74330837385,1.19995312464
54,1.72027598508,1.24977550539
55,1.68641516959,1.2064508151
56,1.67022310002,1.2545229229
57,1.637665812,1.25191423682
58,1.64656404665,1.1666147344
59,1.61688000441,1.08570501918
0,1.59459864163,1.09975052853
1,1.61276317784,1.11656179963
2,1.65625359346,1.57723185805
3,1.58485927488,1.07642420701
4,1.60689259581,1.06979941511
5,1.53676274144,1.10963432805
6,1.51660298314,1.03831377565
7,1.48299012765,1.07739294386
8,1.46087290741,1.09718252607
9,1.47197274309,1.07997103289
10,1.4569522022,1.01341418669
11,1.5255289464,1.09499198401
12,1.45508157728,1.02118976668
13,1.44026454904,1.19834061464
14,1.4321582001,1.01530619462
15,1.44289534559,1.00054497216
16,1.40676800774,1.05259913652
17,1.41892522458,1.08742501217
18,1.39432360234,1.05210289339
19,1.37469982571,1.04672300167
20,1.34353890886,1.15067976105
21,1.37755626345,0.986239378144
22,1.31977873657,0.985684557026
23,1.32048609978,0.978607866229
24,1.27640607995,0.960638344693
25,1.31539030611,1.05570904819
26,1.29551106754,0.955541440419
27,1.28646639941,0.943824664265
28,1.2960977536,0.961703897333
29,1.2901142042,0.973199894639
30,1.26676943763,0.949042306465
31,1.23898658931,0.87676333408
32,1.25443411349,1.04028788959
33,1.27187125764,1.00008417311
34,1.27824474226,0.909394149067
35,1.2079019384,1.12783510993
36,1.22695411972,0.885943225452
37,1.30659019718,0.924793065
38,1.22130610137,0.919368364373
39,1.21058932108,0.891068447204
40,1.18625961569,1.03877344099
41,1.21309619405,0.958939102231
0,1.13589960099,0.872223683766
1,1.08281369745,0.881945684654
2,1.11472576235,0.871638492662
3,1.09897126556,0.83955252576
4,1.13723591511,0.847479503982
5,1.1069798143,0.853703202844
6,1.10510296458,0.847238401977
7,1.09352769915,0.851720003855
8,1.09572918393,0.833176213057
9,1.10043902111,0.866227334859
10,1.11090541532,0.842097957929
11,1.06937967892,0.887703952335
0,13.5852481521,9.82894420624
1,7.86780104919,7.17913001517
2,5.19666297284,4.9425755791
3,4.08500829437,3.94313058646
4,3.70823319619,3.30494250422
5,3.49883104129,2.92543536684
6,3.27133313081,2.79630126124
7,3.09374088255,2.82990493982
8,3.06236274286,2.55699210582
9,2.83813738942,2.61661907901
10,2.7419967634,2.27515088994
11,2.63655747154,2.02628074522
12,2.49720009186,1.97589766461
13,2.3952195931,1.82262095679
14,2.31115068994,2.24184960904
15,2.28743713173,1.6419247026
16,2.21826406089,1.62943562736
17,2.0832903564,1.52778778905
18,2.02348679656,1.44469753556
19,1.9419592309,1.41448621128
20,1.87524390584,1.28252576227
21,1.82445392316,1.24669876824
22,1.81387170071,1.30424297374
23,1.78020049171,1.27211471226
24,1.71883761005,1.20208989019
25,1.6310725593,1.13623039619
26,1.65216367413,1.14685999311
27,1.63960559975,1.21387855385
28,1.54895792994,1.13794228823
29,1.57569138885,1.17188657367
30,1.52006279506,1.03127154578
31,1.50136406866,0.996147671471
32,1.46501003645,1.0633661747
33,1.43442722413,1.07940418824
34,1.48225881701,1.1268750792
35,1.37644373932,1.02359162465
36,1.3558223266,1.23419500434
37,1.3396682251,0.996167820433
38,1.29808130102,1.07124939172
39,1.31266307815,1.10097542016
40,1.30655150359,1.02860435196
41,1.29165915473,0.960043549538
42,1.25743460257,0.961696430393
43,1.22984394881,0.994437803393
44,1.20850438438,0.873874182286
45,1.17249395815,0.858137739741
46,1.20528452513,0.849300172018
47,1.16422494084,0.867016774157
48,1.21448418942,0.895696953587
49,1.14232976046,0.855562054593
